Local time,Open,High,Low,Close,Volume
22.01.2024 08:35:27.000 GMT-0600,193.886,193.887,193.876,193.887,0.06
22.01.2024 08:35:28.000 GMT-0600,193.877,193.887,193.827,193.827,0.13199999999999998
22.01.2024 08:35:29.000 GMT-0600,193.836,193.837,193.826,193.826,0.072
22.01.2024 08:35:30.000 GMT-0600,193.786,193.786,193.736,193.736,0.036
22.01.2024 08:35:31.000 GMT-0600,193.737,193.767,193.737,193.746,0.08399999999999999
22.01.2024 08:35:32.000 GMT-0600,193.767,193.787,193.736,193.736,0.072
22.01.2024 08:35:33.000 GMT-0600,193.726,193.736,193.706,193.736,0.096
22.01.2024 08:35:34.000 GMT-0600,193.736,193.767,193.736,193.757,0.06
22.01.2024 08:35:35.000 GMT-0600,193.766,193.766,193.756,193.766,0.06
22.01.2024 08:35:36.000 GMT-0600,193.767,193.786,193.756,193.756,0.08399999999999999
22.01.2024 08:35:37.000 GMT-0600,193.766,193.787,193.746,193.756,0.108
22.01.2024 08:35:38.000 GMT-0600,193.747,193.766,193.746,193.766,0.08399999999999999
22.01.2024 08:35:39.000 GMT-0600,193.757,193.777,193.756,193.776,0.08399999999999999
22.01.2024 08:35:40.000 GMT-0600,193.757,193.757,193.717,193.717,0.072
22.01.2024 08:35:41.000 GMT-0600,193.727,193.747,193.726,193.726,0.08399999999999999
22.01.2024 08:35:42.000 GMT-0600,193.737,193.787,193.737,193.766,0.12
22.01.2024 08:35:43.000 GMT-0600,193.747,193.766,193.747,193.747,0.06
22.01.2024 08:35:44.000 GMT-0600,193.736,193.816,193.736,193.816,0.108
22.01.2024 08:35:45.000 GMT-0600,193.816,193.837,193.807,193.807,0.08399999999999999
22.01.2024 08:35:46.000 GMT-0600,193.816,193.816,193.767,193.767,0.096
22.01.2024 08:35:47.000 GMT-0600,193.767,193.767,193.707,193.726,0.13199999999999998
22.01.2024 08:35:48.000 GMT-0600,193.727,193.727,193.706,193.716,0.036
22.01.2024 08:35:49.000 GMT-0600,193.727,193.727,193.706,193.707,0.08399999999999999
22.01.2024 08:35:50.000 GMT-0600,193.726,193.747,193.726,193.736,0.096
22.01.2024 08:35:51.000 GMT-0600,193.736,193.747,193.726,193.737,0.072
22.01.2024 08:35:52.000 GMT-0600,193.746,193.786,193.746,193.777,0.072
22.01.2024 08:35:53.000 GMT-0600,193.777,193.777,193.766,193.766,0.048
22.01.2024 08:35:54.000 GMT-0600,193.777,193.787,193.766,193.787,0.06
22.01.2024 08:35:55.000 GMT-0600,193.777,193.786,193.756,193.756,0.096
22.01.2024 08:35:56.000 GMT-0600,193.736,193.737,193.717,193.727,0.08399999999999999
22.01.2024 08:35:57.000 GMT-0600,193.717,193.726,193.706,193.726,0.06
22.01.2024 08:35:58.000 GMT-0600,193.736,193.737,193.716,193.716,0.08399999999999999
22.01.2024 08:35:59.000 GMT-0600,193.737,193.737,193.716,193.727,0.096
22.01.2024 08:36:00.000 GMT-0600,193.737,193.747,193.726,193.726,0.096
22.01.2024 08:36:01.000 GMT-0600,193.716,193.746,193.716,193.746,0.036
22.01.2024 08:36:02.000 GMT-0600,193.746,193.766,193.746,193.766,0.06
22.01.2024 08:36:03.000 GMT-0600,193.756,193.756,193.746,193.746,0.036
22.01.2024 08:36:04.000 GMT-0600,193.756,193.757,193.756,193.756,0.048
22.01.2024 08:36:05.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 08:36:06.000 GMT-0600,193.767,193.777,193.767,193.777,0.048
22.01.2024 08:36:07.000 GMT-0600,193.787,193.787,193.777,193.786,0.06
22.01.2024 08:36:08.000 GMT-0600,193.776,193.797,193.727,193.727,0.08399999999999999
22.01.2024 08:36:09.000 GMT-0600,193.716,193.716,193.706,193.716,0.036
22.01.2024 08:36:10.000 GMT-0600,193.727,193.727,193.697,193.707,0.072
22.01.2024 08:36:11.000 GMT-0600,193.717,193.746,193.697,193.706,0.096
22.01.2024 08:36:12.000 GMT-0600,193.706,193.707,193.696,193.707,0.072
22.01.2024 08:36:13.000 GMT-0600,193.696,193.727,193.696,193.727,0.096
22.01.2024 08:36:14.000 GMT-0600,193.707,193.707,193.697,193.697,0.024
22.01.2024 08:36:15.000 GMT-0600,193.677,193.677,193.667,193.677,0.072
22.01.2024 08:36:16.000 GMT-0600,193.666,193.697,193.666,193.686,0.08399999999999999
22.01.2024 08:36:17.000 GMT-0600,193.717,193.727,193.717,193.726,0.048
22.01.2024 08:36:18.000 GMT-0600,193.717,193.717,193.676,193.676,0.108
22.01.2024 08:36:19.000 GMT-0600,193.677,193.677,193.636,193.636,0.08399999999999999
22.01.2024 08:36:20.000 GMT-0600,193.636,193.667,193.636,193.656,0.048
22.01.2024 08:36:21.000 GMT-0600,193.637,193.646,193.626,193.626,0.08399999999999999
22.01.2024 08:36:22.000 GMT-0600,193.637,193.667,193.636,193.656,0.072
22.01.2024 08:36:23.000 GMT-0600,193.646,193.686,193.646,193.686,0.08399999999999999
22.01.2024 08:36:24.000 GMT-0600,193.707,193.707,193.686,193.686,0.08399999999999999
22.01.2024 08:36:25.000 GMT-0600,193.687,193.707,193.686,193.707,0.06
22.01.2024 08:36:26.000 GMT-0600,193.716,193.716,193.696,193.706,0.08399999999999999
22.01.2024 08:36:27.000 GMT-0600,193.726,193.737,193.716,193.736,0.108
22.01.2024 08:36:28.000 GMT-0600,193.757,193.757,193.716,193.727,0.08399999999999999
22.01.2024 08:36:29.000 GMT-0600,193.706,193.727,193.706,193.717,0.096
22.01.2024 08:36:30.000 GMT-0600,193.716,193.727,193.706,193.707,0.108
22.01.2024 08:36:31.000 GMT-0600,193.707,193.716,193.706,193.707,0.072
22.01.2024 08:36:32.000 GMT-0600,193.706,193.706,193.667,193.677,0.072
22.01.2024 08:36:33.000 GMT-0600,193.687,193.707,193.687,193.707,0.06
22.01.2024 08:36:34.000 GMT-0600,193.697,193.707,193.666,193.676,0.12
22.01.2024 08:36:35.000 GMT-0600,193.677,193.677,193.667,193.677,0.072
22.01.2024 08:36:36.000 GMT-0600,193.677,193.707,193.666,193.707,0.08399999999999999
22.01.2024 08:36:37.000 GMT-0600,193.697,193.706,193.696,193.696,0.036
22.01.2024 08:36:39.000 GMT-0600,193.686,193.697,193.666,193.666,0.048
22.01.2024 08:36:40.000 GMT-0600,193.657,193.687,193.656,193.687,0.08399999999999999
22.01.2024 08:36:41.000 GMT-0600,193.687,193.696,193.666,193.677,0.108
22.01.2024 08:36:42.000 GMT-0600,193.697,193.717,193.686,193.717,0.12
22.01.2024 08:36:43.000 GMT-0600,193.726,193.726,193.696,193.696,0.096
22.01.2024 08:36:44.000 GMT-0600,193.707,193.747,193.686,193.736,0.072
22.01.2024 08:36:45.000 GMT-0600,193.757,193.786,193.757,193.777,0.08399999999999999
22.01.2024 08:36:46.000 GMT-0600,193.786,193.787,193.777,193.777,0.048
22.01.2024 08:36:47.000 GMT-0600,193.766,193.786,193.766,193.777,0.036
22.01.2024 08:36:48.000 GMT-0600,193.766,193.777,193.746,193.777,0.108
22.01.2024 08:36:49.000 GMT-0600,193.766,193.777,193.757,193.767,0.096
22.01.2024 08:36:50.000 GMT-0600,193.757,193.757,193.747,193.757,0.06
22.01.2024 08:36:51.000 GMT-0600,193.776,193.777,193.737,193.737,0.08399999999999999
22.01.2024 08:36:52.000 GMT-0600,193.726,193.726,193.706,193.706,0.06
22.01.2024 08:36:53.000 GMT-0600,193.706,193.737,193.697,193.697,0.08399999999999999
22.01.2024 08:36:54.000 GMT-0600,193.697,193.746,193.697,193.746,0.096
22.01.2024 08:36:55.000 GMT-0600,193.756,193.767,193.756,193.766,0.08399999999999999
22.01.2024 08:36:56.000 GMT-0600,193.757,193.757,193.746,193.746,0.048
22.01.2024 08:36:57.000 GMT-0600,193.727,193.747,193.707,193.707,0.08399999999999999
22.01.2024 08:36:58.000 GMT-0600,193.707,193.707,193.686,193.697,0.096
22.01.2024 08:36:59.000 GMT-0600,193.686,193.696,193.666,193.696,0.072
22.01.2024 08:37:00.000 GMT-0600,193.686,193.707,193.686,193.696,0.096
22.01.2024 08:37:01.000 GMT-0600,193.707,193.717,193.697,193.717,0.108
22.01.2024 08:37:02.000 GMT-0600,193.706,193.746,193.706,193.746,0.072
22.01.2024 08:37:03.000 GMT-0600,193.757,193.776,193.747,193.776,0.096
22.01.2024 08:37:04.000 GMT-0600,193.776,193.796,193.776,193.777,0.048
22.01.2024 08:37:05.000 GMT-0600,193.787,193.787,193.776,193.776,0.06
22.01.2024 08:37:06.000 GMT-0600,193.776,193.807,193.766,193.806,0.13199999999999998
22.01.2024 08:37:07.000 GMT-0600,193.826,193.867,193.817,193.867,0.08399999999999999
22.01.2024 08:37:08.000 GMT-0600,193.857,193.867,193.856,193.857,0.06
22.01.2024 08:37:09.000 GMT-0600,193.847,193.847,193.827,193.837,0.108
22.01.2024 08:37:10.000 GMT-0600,193.827,193.836,193.827,193.836,0.024
22.01.2024 08:37:11.000 GMT-0600,193.817,193.817,193.806,193.806,0.096
22.01.2024 08:37:12.000 GMT-0600,193.807,193.817,193.806,193.806,0.06
22.01.2024 08:37:13.000 GMT-0600,193.816,193.816,193.806,193.806,0.08399999999999999
22.01.2024 08:37:14.000 GMT-0600,193.807,193.837,193.806,193.826,0.06
22.01.2024 08:37:15.000 GMT-0600,193.826,193.837,193.816,193.826,0.096
22.01.2024 08:37:16.000 GMT-0600,193.837,193.846,193.826,193.846,0.06
22.01.2024 08:37:17.000 GMT-0600,193.836,193.837,193.826,193.837,0.096
22.01.2024 08:37:18.000 GMT-0600,193.836,193.836,193.816,193.816,0.072
22.01.2024 08:37:19.000 GMT-0600,193.806,193.816,193.806,193.816,0.024
22.01.2024 08:37:20.000 GMT-0600,193.807,193.826,193.806,193.816,0.096
22.01.2024 08:37:21.000 GMT-0600,193.826,193.846,193.826,193.826,0.048
22.01.2024 08:37:22.000 GMT-0600,193.836,193.847,193.826,193.847,0.06
22.01.2024 08:37:23.000 GMT-0600,193.846,193.847,193.836,193.836,0.048
22.01.2024 08:37:24.000 GMT-0600,193.826,193.837,193.826,193.837,0.036
22.01.2024 08:37:25.000 GMT-0600,193.847,193.857,193.836,193.836,0.06
22.01.2024 08:37:26.000 GMT-0600,193.846,193.846,193.846,193.846,0.012
22.01.2024 08:37:27.000 GMT-0600,193.857,193.867,193.846,193.847,0.08399999999999999
22.01.2024 08:37:28.000 GMT-0600,193.867,193.876,193.857,193.866,0.08399999999999999
22.01.2024 08:37:29.000 GMT-0600,193.867,193.887,193.867,193.877,0.06
22.01.2024 08:37:30.000 GMT-0600,193.906,193.906,193.896,193.896,0.048
22.01.2024 08:37:32.000 GMT-0600,193.886,193.887,193.857,193.857,0.12
22.01.2024 08:37:33.000 GMT-0600,193.846,193.867,193.846,193.856,0.108
22.01.2024 08:37:34.000 GMT-0600,193.866,193.866,193.857,193.866,0.036
22.01.2024 08:37:35.000 GMT-0600,193.867,193.867,193.856,193.867,0.096
22.01.2024 08:37:36.000 GMT-0600,193.856,193.887,193.856,193.887,0.024
22.01.2024 08:37:37.000 GMT-0600,193.876,193.897,193.876,193.897,0.036
22.01.2024 08:37:38.000 GMT-0600,193.907,193.916,193.907,193.907,0.048
22.01.2024 08:37:39.000 GMT-0600,193.896,193.906,193.887,193.906,0.06
22.01.2024 08:37:40.000 GMT-0600,193.896,193.906,193.896,193.906,0.048
22.01.2024 08:37:41.000 GMT-0600,193.916,193.947,193.907,193.947,0.06
22.01.2024 08:37:42.000 GMT-0600,193.937,193.957,193.937,193.947,0.06
22.01.2024 08:37:43.000 GMT-0600,193.956,193.957,193.946,193.957,0.06
22.01.2024 08:37:44.000 GMT-0600,193.956,193.957,193.946,193.956,0.096
22.01.2024 08:37:46.000 GMT-0600,193.956,193.957,193.937,193.946,0.096
22.01.2024 08:37:47.000 GMT-0600,193.937,193.937,193.927,193.937,0.036
22.01.2024 08:37:48.000 GMT-0600,193.927,193.937,193.927,193.937,0.048
22.01.2024 08:37:49.000 GMT-0600,193.927,193.927,193.917,193.927,0.06
22.01.2024 08:37:50.000 GMT-0600,193.927,193.946,193.927,193.946,0.024
22.01.2024 08:37:51.000 GMT-0600,193.946,193.947,193.946,193.946,0.036
22.01.2024 08:37:52.000 GMT-0600,193.947,193.947,193.947,193.947,0.012
22.01.2024 08:37:53.000 GMT-0600,193.947,193.957,193.936,193.947,0.108
22.01.2024 08:37:54.000 GMT-0600,193.956,193.956,193.936,193.936,0.08399999999999999
22.01.2024 08:37:55.000 GMT-0600,193.946,193.946,193.946,193.946,0.012
22.01.2024 08:37:56.000 GMT-0600,193.937,193.937,193.916,193.936,0.096
22.01.2024 08:37:57.000 GMT-0600,193.947,193.956,193.946,193.947,0.06
22.01.2024 08:37:58.000 GMT-0600,193.947,193.947,193.927,193.927,0.06
22.01.2024 08:37:59.000 GMT-0600,193.927,193.957,193.927,193.956,0.08399999999999999
22.01.2024 08:38:00.000 GMT-0600,193.967,193.977,193.966,193.967,0.096
22.01.2024 08:38:01.000 GMT-0600,194.017,194.017,193.997,193.997,0.048
22.01.2024 08:38:02.000 GMT-0600,193.987,194.007,193.966,194.007,0.13199999999999998
22.01.2024 08:38:03.000 GMT-0600,194.016,194.027,194.007,194.027,0.08399999999999999
22.01.2024 08:38:04.000 GMT-0600,194.016,194.037,194.016,194.027,0.144
22.01.2024 08:38:05.000 GMT-0600,194.036,194.047,194.007,194.017,0.108
22.01.2024 08:38:06.000 GMT-0600,194.037,194.047,194.036,194.036,0.096
22.01.2024 08:38:07.000 GMT-0600,194.047,194.057,194.036,194.057,0.108
22.01.2024 08:38:08.000 GMT-0600,194.046,194.057,194.046,194.047,0.144
22.01.2024 08:38:09.000 GMT-0600,194.057,194.066,194.036,194.066,0.072
22.01.2024 08:38:10.000 GMT-0600,194.056,194.066,194.036,194.046,0.096
22.01.2024 08:38:11.000 GMT-0600,194.057,194.057,194.046,194.046,0.048
22.01.2024 08:38:12.000 GMT-0600,194.046,194.056,194.036,194.047,0.096
22.01.2024 08:38:13.000 GMT-0600,194.057,194.057,194.046,194.046,0.036
22.01.2024 08:38:14.000 GMT-0600,194.046,194.057,194.046,194.057,0.048
22.01.2024 08:38:15.000 GMT-0600,194.087,194.087,194.056,194.057,0.096
22.01.2024 08:38:16.000 GMT-0600,194.047,194.047,194.047,194.047,0.036
22.01.2024 08:38:17.000 GMT-0600,194.046,194.057,194.046,194.056,0.048
22.01.2024 08:38:18.000 GMT-0600,194.067,194.067,194.046,194.066,0.096
22.01.2024 08:38:19.000 GMT-0600,194.076,194.086,194.076,194.086,0.036
22.01.2024 08:38:20.000 GMT-0600,194.097,194.126,194.097,194.126,0.048
22.01.2024 08:38:21.000 GMT-0600,194.117,194.137,194.116,194.137,0.072
22.01.2024 08:38:22.000 GMT-0600,194.126,194.136,194.097,194.097,0.08399999999999999
22.01.2024 08:38:23.000 GMT-0600,194.107,194.107,194.047,194.047,0.072
22.01.2024 08:38:24.000 GMT-0600,194.056,194.067,194.056,194.067,0.06
22.01.2024 08:38:25.000 GMT-0600,194.057,194.057,194.036,194.056,0.08399999999999999
22.01.2024 08:38:26.000 GMT-0600,194.067,194.106,194.067,194.076,0.08399999999999999
22.01.2024 08:38:27.000 GMT-0600,194.106,194.117,194.087,194.097,0.072
22.01.2024 08:38:28.000 GMT-0600,194.106,194.107,194.097,194.106,0.06
22.01.2024 08:38:29.000 GMT-0600,194.117,194.117,194.086,194.086,0.072
22.01.2024 08:38:30.000 GMT-0600,194.097,194.097,194.057,194.057,0.06
22.01.2024 08:38:31.000 GMT-0600,194.057,194.057,194.046,194.057,0.072
22.01.2024 08:38:32.000 GMT-0600,194.046,194.047,194.026,194.037,0.12
22.01.2024 08:38:33.000 GMT-0600,194.037,194.046,194.026,194.046,0.072
22.01.2024 08:38:35.000 GMT-0600,194.037,194.037,194.016,194.016,0.036
22.01.2024 08:38:36.000 GMT-0600,194.006,194.006,193.986,193.987,0.048
22.01.2024 08:38:37.000 GMT-0600,193.996,194.017,193.996,194.007,0.108
22.01.2024 08:38:38.000 GMT-0600,194.007,194.017,194.007,194.017,0.06
22.01.2024 08:38:39.000 GMT-0600,194.016,194.026,193.997,193.997,0.048
22.01.2024 08:38:40.000 GMT-0600,193.996,194.016,193.996,194.016,0.072
22.01.2024 08:38:41.000 GMT-0600,194.016,194.026,194.016,194.017,0.08399999999999999
22.01.2024 08:38:42.000 GMT-0600,194.027,194.027,193.996,194.017,0.08399999999999999
22.01.2024 08:38:43.000 GMT-0600,194.027,194.027,194.016,194.016,0.036
22.01.2024 08:38:44.000 GMT-0600,194.026,194.026,194.026,194.026,0.024
22.01.2024 08:38:47.000 GMT-0600,194.016,194.017,193.996,194.017,0.06
22.01.2024 08:38:48.000 GMT-0600,194.017,194.026,193.996,193.996,0.096
22.01.2024 08:38:49.000 GMT-0600,194.007,194.007,194.007,194.007,0.012
22.01.2024 08:38:50.000 GMT-0600,193.997,193.997,193.977,193.986,0.06
22.01.2024 08:38:51.000 GMT-0600,193.996,193.997,193.987,193.997,0.036
22.01.2024 08:38:52.000 GMT-0600,193.997,194.006,193.997,194.006,0.024
22.01.2024 08:38:53.000 GMT-0600,193.996,193.997,193.977,193.977,0.096
22.01.2024 08:38:54.000 GMT-0600,193.987,193.987,193.967,193.967,0.036
22.01.2024 08:38:55.000 GMT-0600,193.927,193.937,193.926,193.927,0.06
22.01.2024 08:38:56.000 GMT-0600,193.927,193.927,193.916,193.916,0.072
22.01.2024 08:38:57.000 GMT-0600,193.917,193.927,193.917,193.927,0.024
22.01.2024 08:38:58.000 GMT-0600,193.916,193.947,193.916,193.947,0.08399999999999999
22.01.2024 08:38:59.000 GMT-0600,193.946,193.947,193.946,193.946,0.072
22.01.2024 08:39:00.000 GMT-0600,193.937,193.947,193.936,193.947,0.036
22.01.2024 08:39:01.000 GMT-0600,193.946,193.946,193.937,193.937,0.024
22.01.2024 08:39:02.000 GMT-0600,193.937,193.937,193.926,193.926,0.036
22.01.2024 08:39:03.000 GMT-0600,193.926,193.937,193.916,193.916,0.096
22.01.2024 08:39:04.000 GMT-0600,193.916,193.927,193.916,193.917,0.06
22.01.2024 08:39:05.000 GMT-0600,193.927,193.927,193.906,193.906,0.108
22.01.2024 08:39:06.000 GMT-0600,193.907,194.077,193.907,194.076,0.156
22.01.2024 08:39:07.000 GMT-0600,194.076,194.077,194.057,194.067,0.072
22.01.2024 08:39:08.000 GMT-0600,194.057,194.066,194.046,194.066,0.072
22.01.2024 08:39:09.000 GMT-0600,194.046,194.066,194.046,194.057,0.096
22.01.2024 08:39:10.000 GMT-0600,194.067,194.097,194.057,194.097,0.06
22.01.2024 08:39:11.000 GMT-0600,194.106,194.137,194.106,194.137,0.06
22.01.2024 08:39:12.000 GMT-0600,194.127,194.157,194.127,194.147,0.144
22.01.2024 08:39:13.000 GMT-0600,194.157,194.157,194.096,194.107,0.12
22.01.2024 08:39:14.000 GMT-0600,194.106,194.116,194.106,194.107,0.08399999999999999
22.01.2024 08:39:15.000 GMT-0600,194.106,194.107,194.077,194.107,0.12
22.01.2024 08:39:16.000 GMT-0600,194.096,194.116,194.086,194.116,0.08399999999999999
22.01.2024 08:39:17.000 GMT-0600,194.116,194.137,194.106,194.136,0.072
22.01.2024 08:39:18.000 GMT-0600,194.147,194.157,194.147,194.157,0.048
22.01.2024 08:39:19.000 GMT-0600,194.157,194.157,194.136,194.146,0.072
22.01.2024 08:39:20.000 GMT-0600,194.167,194.197,194.167,194.196,0.048
22.01.2024 08:39:21.000 GMT-0600,194.197,194.197,194.196,194.196,0.024
22.01.2024 08:39:22.000 GMT-0600,194.186,194.196,194.176,194.186,0.06
22.01.2024 08:39:23.000 GMT-0600,194.196,194.236,194.196,194.236,0.036
22.01.2024 08:39:24.000 GMT-0600,194.236,194.236,194.216,194.226,0.06
22.01.2024 08:39:25.000 GMT-0600,194.237,194.257,194.237,194.247,0.048
22.01.2024 08:39:26.000 GMT-0600,194.257,194.266,194.227,194.236,0.096
22.01.2024 08:39:27.000 GMT-0600,194.226,194.237,194.206,194.206,0.096
22.01.2024 08:39:28.000 GMT-0600,194.207,194.227,194.207,194.227,0.036
22.01.2024 08:39:29.000 GMT-0600,194.237,194.257,194.236,194.256,0.06
22.01.2024 08:39:30.000 GMT-0600,194.256,194.266,194.246,194.246,0.096
22.01.2024 08:39:31.000 GMT-0600,194.256,194.266,194.256,194.257,0.108
22.01.2024 08:39:32.000 GMT-0600,194.267,194.267,194.267,194.267,0.012
22.01.2024 08:39:33.000 GMT-0600,194.247,194.247,194.227,194.236,0.08399999999999999
22.01.2024 08:39:34.000 GMT-0600,194.247,194.247,194.227,194.246,0.08399999999999999
22.01.2024 08:39:35.000 GMT-0600,194.236,194.237,194.206,194.206,0.08399999999999999
22.01.2024 08:39:36.000 GMT-0600,194.216,194.237,194.216,194.227,0.08399999999999999
22.01.2024 08:39:37.000 GMT-0600,194.236,194.247,194.236,194.247,0.06
22.01.2024 08:39:38.000 GMT-0600,194.257,194.257,194.246,194.246,0.06
22.01.2024 08:39:39.000 GMT-0600,194.237,194.246,194.226,194.236,0.08399999999999999
22.01.2024 08:39:40.000 GMT-0600,194.237,194.247,194.237,194.247,0.024
22.01.2024 08:39:41.000 GMT-0600,194.246,194.256,194.246,194.256,0.036
22.01.2024 08:39:42.000 GMT-0600,194.247,194.267,194.246,194.257,0.08399999999999999
22.01.2024 08:39:44.000 GMT-0600,194.236,194.246,194.236,194.246,0.024
22.01.2024 08:39:45.000 GMT-0600,194.256,194.257,194.256,194.256,0.036
22.01.2024 08:39:46.000 GMT-0600,194.226,194.237,194.217,194.237,0.048
22.01.2024 08:39:47.000 GMT-0600,194.246,194.246,194.216,194.227,0.12
22.01.2024 08:39:48.000 GMT-0600,194.216,194.237,194.216,194.237,0.036
22.01.2024 08:39:49.000 GMT-0600,194.247,194.247,194.237,194.246,0.036
22.01.2024 08:39:50.000 GMT-0600,194.256,194.257,194.246,194.247,0.072
22.01.2024 08:39:51.000 GMT-0600,194.257,194.267,194.246,194.246,0.12
22.01.2024 08:39:52.000 GMT-0600,194.267,194.276,194.266,194.266,0.036
22.01.2024 08:39:53.000 GMT-0600,194.287,194.287,194.277,194.287,0.036
22.01.2024 08:39:54.000 GMT-0600,194.286,194.286,194.267,194.267,0.048
22.01.2024 08:39:55.000 GMT-0600,194.276,194.276,194.246,194.267,0.096
22.01.2024 08:39:56.000 GMT-0600,194.267,194.267,194.237,194.237,0.072
22.01.2024 08:39:57.000 GMT-0600,194.246,194.246,194.236,194.236,0.06
22.01.2024 08:39:58.000 GMT-0600,194.226,194.247,194.226,194.236,0.048
22.01.2024 08:39:59.000 GMT-0600,194.236,194.247,194.236,194.246,0.108
22.01.2024 08:40:00.000 GMT-0600,194.236,194.246,194.217,194.236,0.072
22.01.2024 08:40:01.000 GMT-0600,194.247,194.286,194.247,194.276,0.096
22.01.2024 08:40:02.000 GMT-0600,194.267,194.307,194.236,194.246,0.108
22.01.2024 08:40:03.000 GMT-0600,194.247,194.257,194.236,194.246,0.096
22.01.2024 08:40:04.000 GMT-0600,194.247,194.257,194.247,194.256,0.036
22.01.2024 08:40:05.000 GMT-0600,194.246,194.247,194.236,194.247,0.096
22.01.2024 08:40:06.000 GMT-0600,194.276,194.276,194.257,194.267,0.08399999999999999
22.01.2024 08:40:07.000 GMT-0600,194.247,194.257,194.247,194.257,0.024
22.01.2024 08:40:08.000 GMT-0600,194.296,194.307,194.287,194.296,0.072
22.01.2024 08:40:09.000 GMT-0600,194.306,194.306,194.296,194.297,0.06
22.01.2024 08:40:10.000 GMT-0600,194.287,194.307,194.277,194.277,0.06
22.01.2024 08:40:11.000 GMT-0600,194.287,194.297,194.287,194.297,0.048
22.01.2024 08:40:12.000 GMT-0600,194.287,194.297,194.286,194.287,0.048
22.01.2024 08:40:13.000 GMT-0600,194.286,194.287,194.267,194.267,0.108
22.01.2024 08:40:14.000 GMT-0600,194.276,194.277,194.266,194.267,0.072
22.01.2024 08:40:15.000 GMT-0600,194.276,194.286,194.266,194.276,0.08399999999999999
22.01.2024 08:40:16.000 GMT-0600,194.277,194.317,194.276,194.317,0.072
22.01.2024 08:40:17.000 GMT-0600,194.336,194.347,194.326,194.347,0.12
22.01.2024 08:40:18.000 GMT-0600,194.337,194.337,194.287,194.287,0.072
22.01.2024 08:40:19.000 GMT-0600,194.307,194.317,194.297,194.306,0.08399999999999999
22.01.2024 08:40:20.000 GMT-0600,194.296,194.327,194.296,194.316,0.13199999999999998
22.01.2024 08:40:21.000 GMT-0600,194.317,194.317,194.306,194.317,0.048
22.01.2024 08:40:22.000 GMT-0600,194.297,194.327,194.296,194.327,0.072
22.01.2024 08:40:23.000 GMT-0600,194.326,194.337,194.317,194.327,0.072
